step,loss,direction_accuracy,token_accuracy,tau,learning_rate,timestamp
12500,3.98871147108078,0.5218688781261445,0.07221966679394246,0.0,2.737572992534864e-05,2025-08-22T00:54:39.520350
13000,3.9909568305015566,0.5220450065135955,0.07249070401489735,0.0,2.7153718953502996e-05,2025-08-22T00:56:46.752045
13500,3.9791201491355896,0.5202299377322197,0.07082925578206778,0.0,2.6924154685094935e-05,2025-08-22T00:58:54.010796
14000,3.9812441501617433,0.5208948103189468,0.07186105614900588,0.0,2.6687263672341743e-05,2025-08-22T01:01:01.275443
14500,3.98342760515213,0.5232240681052208,0.07161301308870316,0.0,2.6443279698072812e-05,2025-08-22T01:03:08.498267
15000,3.976990165233612,0.522385515153408,0.07386448099464178,0.0,2.619244354501419e-05,2025-08-22T01:05:15.755982
15500,3.9754941663742067,0.5221032254695892,0.07315997975319624,0.0,2.5935002758165144e-05,2025-08-22T01:07:24.644336
16000,3.9755689215660097,0.5234089959859848,0.07370009724795819,0.0,2.5671211400501093e-05,2025-08-22T01:09:31.966053
16500,3.9730243034362793,0.5220450053215027,0.07247064528614283,0.0,2.5401329802244125e-05,2025-08-22T01:11:39.435283
17000,3.952627965450287,0.5207906028032303,0.07391829665750266,0.0,2.5125624303948518e-05,2025-08-22T01:13:48.700205
17500,3.9589906182289125,0.5210699565410614,0.07268346317112445,0.0,2.4844366993654773e-05,2025-08-22T01:15:56.039246
18000,3.953659842967987,0.5239696629047393,0.07274999967217445,0.0,2.455783543837154e-05,2025-08-22T01:18:03.508738
18500,3.9610081577301024,0.5228135977983475,0.07441389359533787,0.0,2.4266312410150505e-05,2025-08-22T01:20:10.841468
19000,3.9405561184883116,0.5234809172749519,0.07414921659976244,0.0,2.3970085607024517e-05,2025-08-22T01:22:18.185049
19500,3.9375063614845276,0.5249686843156814,0.07532289574295283,0.0,2.3669447369084377e-05,2025-08-22T01:24:25.557412
20000,3.9609847683906554,0.5238287628889083,0.07324999950826168,0.0,2.3364694389974427e-05,2025-08-22T01:26:32.885114
20500,3.9379168710708616,0.5233835561871528,0.07550391339510679,0.0,2.3056127424091783e-05,2025-08-22T01:28:42.237638
21000,3.9273053059577943,0.5214143801927567,0.07451027356088162,0.0,2.274405098977803e-05,2025-08-22T01:30:49.502539
21500,3.9382393140792846,0.5217622264623641,0.07469960783421993,0.0,2.2428773068796386e-05,2025-08-22T01:32:56.742853
